docname,from,to,pre,keyword,post,pattern
doc_7268,39,39,flere omganger der nettopp prioriteringen v<c3><a5>r knyttet til,klimatilpasning,<c3><a5> f<c3><a5> en bedre balanse gjennom utslippsreduksjon og,klima*
doc_7268,48,48,<c3><a5> f<c3><a5> en bedre balanse gjennom utslippsreduksjon og,klimatilpasning,fordi det rammer nettopp de aller fattigste er,klima*
doc_7268,82,82,i denne salen en utredning knyttet til et,klimafond,som kan v<c3><a6>re et av de aller viktigste,klima*
doc_7268,105,105,kom som vi jobber med n<c3><a5> Det gr<c3><b8>nne,klimafondet,er ikke kuttet slik at det er penger,klima*
doc_7269,19,19,dette budsjettet mener alts<c3><a5> regjeringen at det er,klimafinansiering,som det er riktig <c3><a5> skyve p<c3><a5> For,klima*
doc_7269,44,44,tafatte engasjement Det kommer flotte ideer om et,klimafond,men det bevilges ingenting til det i budsjettet,klima*
doc_7270,90,90,utslippene skape arbeidsplasser og s<c3><b8>rge for <c3><a5> tilpasse,klimaet,i de omr<c3><a5>dene der man ikke har v<c3><a6>rt,klima*
doc_7270,104,104,ikke har v<c3><a6>rt med og bidratt til de,klimaendringene,som er der S<c3><a5> det stemmer ikke det,klima*
doc_7271,22,22,innlegg Fylkene v<c3><a5>re leder an i utvikling av,klimavennlig,teknologi p<c3><a5> ferje og hurtigb<c3><a5>t Norge er en,klima*
doc_7271,64,64,<c3><a5> bygge egne b<c3><a5>ter dette er viktig <e2><80><93>,klimavennlig,teknologi p<c3><a5> sj<c3><b8> er ogs<c3><a5> en stor mulig,klima*
doc_7272,54,54,vi vet at det allerede i forbindelse med,klimaplanen,som kommer ganske snart vil bli foresl<c3><a5>tt at,klima*
doc_7273,91,91,rett at det er p<c3><a5> grunn av den,klimautfordringa,me har at me treng null og l<c3><a5>gutslepp,klima*
doc_7275,80,80,forskuttering Det dreier seg egentlig ogs<c3><a5> om b<c3><a5>de,klima,og industriutvikling s<c3><a5> egentlig er dette en stor,klima*
doc_7276,4,4,Kirsti Leirtr<c3><b8> A,Klimasats,har gitt mill kr til utvikling av utslippsfrie,klima*
doc_7277,157,157,og om bedre framkommelighet Vi snakker om hel<c3><a5>rsdrift,klimam<c3><a5>l,og trafikksikkerhet som ogs<c3><a5> er omr<c3><a5>der som m<c3><a5>,klima*
doc_7278,52,52,til byene vi bor tettere og bytrafikken utfordres,Klimautfordringene,krever at vi reduserer utslippene Nye transportmidler gj<c3><b8>r,klima*
doc_7279,147,147,for den er enda bedre i b<c3><a5>de et,klima,og helseperspektiv enn <c3><a5> bruke buss N<c3><a5> vet,klima*
doc_7280,238,238,skaper problemer for innsyn og kontrollmuligheter og fra,klimatrusselen,den <c3><b8>konomiske aktiviteten bidrar til m<c3><a5> retningslinjer og,klima*
doc_7281,192,192,aktivt jobbes med omr<c3><a5>der som skatt og <c3><a5>penhet,klima,og menneskerettigheter De risikobaserte nedsalgene til n<c3><a5> har,klima*
doc_7281,240,240,<c3><a5> redusere finansiell risiko og beskytte sparepengene v<c3><a5>re,Klimaendringene,er reelle og farlige verden skal kutte sine,klima*
doc_7281,266,266,land gj<c3><b8>r n<c3><b8>dvendige tiltak og i tillegg til,klimaendringene,i seg selv vil ogs<c3><a5> tiltakene som gj<c3><b8>res,klima*
doc_7281,340,340,derfor ber vi regjeringen vurdere hvordan fondet h<c3><a5>ndterer,klimarisiko,ogs<c3><a5> i fortsettelsen Ogs<c3><a5> <c3><b8>konomisk kriminalitet kan utgj<c3><b8>re,klima*
doc_7284,273,273,Her er forst<c3><a5>else av de enorme endringene som,klimaendringene,vil inneb<c3><a6>re helt sentralt Derfor er det etter,klima*
doc_7284,295,295,understreker viktigheten av fondets arbeid for <c3><a5> h<c3><a5>ndtere,klimarisiko,og overgangsrisiko i fondets portef<c3><b8>lje Vi ber ogs<c3><a5>,klima*
doc_7284,343,343,og reduserte kostnader er tilstrekkelig for <c3><a5> h<c3><a5>ndtere,klimarisiko,Komiteen viser ogs<c3><a5> til at enkelte av verdens,klima*
doc_7284,369,369,seg som m<c3><a5>l p<c3><a5> sikt <c3><a5> oppn<c3><a5> en,kliman<c3><b8>ytral,investeringsportef<c3><b8>lje og komiteen <e2><80><93> eller iallfall komiteens flertall,klima*
doc_7284,570,570,m<c3><a5> ta utgangspunkt i b<c3><a5>de etiske normer og,klimarisiko,S<c3><a6>rlig vil det framover i stadig st<c3><b8>rre grad,klima*
doc_7285,145,145,et par andre forhold Det er klart at,klimaendring,er en enormt viktig finansiell risikofaktor b<c3><a5>de den,klima*
doc_7285,157,157,viktig finansiell risikofaktor b<c3><a5>de den fysiske risikoen ved,klimaendringer,og hvordan det p<c3><a5>virker selskaper og overgangsrisikoen n<c3><a5>r,klima*
doc_7285,172,172,overgangsrisikoen n<c3><a5>r vi skal over i en mer,klimavennlig,<c3><b8>konomi og hvilken betydning det har for oljefondets,klima*
doc_7285,197,197,utland for <c3><a5> ha en positiv innvirkning p<c3><a5>,klimaarbeidet,internasjonalt Mye av det er drevet ut fra,klima*
doc_7285,393,393,over tid p<c3><a5> mange omr<c3><a5>der enten det er,klima,menneskerettigheter barnearbeid skatt og <c3><a5>penhet vannforvaltning antikorrupsjonsarbeid og,klima*
doc_7285,448,448,det er viktig at vi i hele v<c3><a5>r,klimatenkning,ikke bare tenker p<c3><a5> utslipp men ogs<c3><a5> p<c3><a5>,klima*
doc_7285,463,463,ogs<c3><a5> p<c3><a5> naturbaserte l<c3><b8>sninger for <c3><a5> motarbeide de,klimautslippene,som vi ser enten det er <c3><a5> ta,klima*
doc_7286,271,271,fondets aksjeindeks noe ned mens Nord-Amerika <c3><b8>kes tilsvarende,Klimaendringer,vil p<c3><a5>virke den globale <c3><b8>konomien i tiden fremover,klima*
doc_7286,286,286,tiden fremover Kunnskapen om hvordan investorer b<c3><b8>r h<c3><a5>ndtere,klimarisiko,er i stadig utvikling Norges Bank m<c3><a5> derfor,klima*
doc_7286,304,304,<c3><a5> styrke arbeidet p<c3><a5> dette omr<c3><a5>det Arbeidet med,klimarisiko,er noe vi vil komme tilbake til i,klima*
doc_7290,265,265,bruk av utmarksbeite som er b<c3><a5>de naturvennlig og,klimavennlig,Dette omr<c3><a5>det ble feilaktig p<c3><a5>st<c3><a5>tt <c3><a5> v<c3><a6>re det,klima*
doc_7291,400,400,dette er noko som eg eller regjeringa eller,Klima,og milj<c3><b8>departementet har bestemt Dette er det rovviltnemndene,klima*
doc_7292,389,389,utenfor ulvesona i Rendalen <c2><bb> Rovviltnemndene foreslo overfor,Klima,og milj<c3><b8>departementet at hannulven og tispa skulle flyttes,klima*
doc_7295,114,114,for alternativt drivstoff If<c3><b8>lge Enova kommer pst av,klimagassutslippene,fra sj<c3><b8>farten mens fart<c3><b8>yene ligger i ro i,klima*
doc_7297,29,29,er den f<c3><b8>rste nyheten som slippes fra regjeringas,klimaplan,som kommer i l<c3><b8>pet av <c3><a5>ret S<c3><a5> mer,klima*
doc_7297,55,55,veldig bra <c3><a5> ha store m<c3><a5>l for landets,klimabudsjett,verftsindustrien og det gr<c3><b8>nne skiftet Ikke minst ved,klima*
doc_7297,177,177,med nullutslipp Det vil v<c3><a6>re veldig bra for,klimaet,og det vil bli en mindre generell forurensningsfare,klima*
doc_7298,31,31,nevnt at vi allerede har stilt krav gjennom,klimaplanen,Det kommer krav n<c3><a5> som vi h<c3><a5>per Stortinget,klima*
doc_7299,187,187,med milj<c3><b8>indeksar Det vil seie lokale utslepp og,klimaf<c3><b8>ringar,m<c3><a5> absolutt <c3><b2>g vere moglegheita som ligg der,klima*
doc_7300,139,139,fortrinnet som er n<c3><b8>dvendig med tanke p<c3><a5> at,klimavennlige,l<c3><b8>sninger skal gi positiv effekt,klima*
doc_7301,117,117,n<c3><a5>r me ser at det er b<c3><a5>de milj<c3><b8>venleg,klimavenleg,og attraktivt og me greier <c3><a5> f<c3><a5> til,klima*
doc_7301,166,166,raskaste utbygginga <c3><b2>g og det er bra for,klimaet,,klima*
doc_7302,25,25,nettopp den gigantiske satsinga me har hatt p<c3><a5>,klima,p<c3><a5> riksvegferjesambandet har hatt ein kostnad Men me,klima*
doc_7302,127,127,har Me er n<c3><b8>ydde til <c3><a5> levere p<c3><a5>,klima,og milj<c3><b8> og det skal ikkje f<c3><b8>re til,klima*
doc_7303,78,78,med p<c3><a5> laget og da m<c3><a5> regjeringa gi,klimaet,en reell mulighet ved <c3><a5> legge til rette,klima*
doc_7304,120,120,for at det blir l<c3><b8>nsamt <c3><a5> ta milj<c3><b8>venlege,klimavenlege,val og det synest eg eigentleg me no,klima*
doc_7305,59,59,til nullutsleppsferjer som gjer at me har veldig,klima,og milj<c3><b8>venlege ferjer som g<c3><a5>r i Noreg og,klima*
doc_7305,115,115,trenge nettopp nullutsleppshurtigb<c3><a5>tar S<c3><a5> her ligg det gode,klimavenlege,l<c3><b8>ysingar i Noreg men <c3><b2>g moglegheiter til <c3><a5>,klima*
doc_7306,897,897,fredsprosesser og l<c3><b8>fte fram sikkerhetsutfordringer som forsterkes av,klimaendringer,Samtidig vil vi ha en realistisk tiln<c3><a6>rming til,klima*
doc_7306,1963,1963,av flukt og intern fordrivelse Det fjerde er,klima,og sikkerhet Klima og konflikt henger sammen og,klima*
doc_7306,1966,1966,intern fordrivelse Det fjerde er klima og sikkerhet,Klima,og konflikt henger sammen og klimaendringer forsterker ofte,klima*
doc_7306,1972,1972,og sikkerhet Klima og konflikt henger sammen og,klimaendringer,forsterker ofte underliggende konflikter Oppf<c3><b8>lging av Parisavtalen og,klima*
doc_7306,1984,1984,konflikter Oppf<c3><b8>lging av Parisavtalen og rask reduksjon av,klimagassutslipp,vil selvf<c3><b8>lgelig v<c3><a6>re det mest effektive verdenssamfunnet kan,klima*
doc_7306,2001,2001,gj<c3><b8>re for <c3><a5> redusere det framtidige konfliktpotensialet fra,klimaendringene,Men i sikkerhetspolitikken er klimaendringene allerede i dag,klima*
doc_7306,2006,2006,framtidige konfliktpotensialet fra klimaendringene Men i sikkerhetspolitikken er,klimaendringene,allerede i dag anerkjent som en <c2><ab> trusselmultiplikator,klima*
doc_7306,2021,2021,<c2><ab> trusselmultiplikator <c2><bb> Norge vil jobbe for at,klimarelaterte,sikkerhetstrusler dr<c3><b8>ftes i Sikkerhetsr<c3><a5>det Vi vil bidra til,klima*
doc_7306,2035,2035,vil bidra til at faktabasert informasjon om hvordan,klimaendringene,er relevante for konflikt i det enkelte land,klima*
doc_7306,2063,2063,medlemmer anerkjenner at det er en sammenheng mellom,klima,og sikkerhet Norges innsats skal bidra til st<c3><b8>rre,klima*
doc_7306,2076,2076,skal bidra til st<c3><b8>rre aksept for den trusselen,klima,medf<c3><b8>rer for internasjonal fred og sikkerhet og f<c3><a5>,klima*
doc_7306,2115,2115,styrke det faglige grunnlaget for <c3><a5> forst<c3><a5> hvordan,klimaendringer,p<c3><a5>virker sikkerhetssituasjonen Gjennom dette vil vi ogs<c3><a5> bidra,klima*
doc_7306,2671,2671,<c3><b8>kt samarbeid med USA f.eks knyttet til globale,klimasp<c3><b8>rsm<c3><a5>l,og global helse Samtidig er det grunn til,klima*
doc_7306,3843,3843,periode som valgt medlem har spesielt drevet fram,klima,og sikkerhetsagendaen Sikkerhetsr<c3><a5>det er b<c3><a5>de arena for politisk,klima*
doc_7307,290,290,fredsdiplomati likestilling beskyttelse av sivile og kobling mellom,klima,og sikkerhet Dette er viktige temaer Det er,klima*
doc_7308,433,433,og erfaring <c3><a5> ta med inn i Sikkerhetsr<c3><a5>det,Klimaproblemer,er ogs<c3><a5> konfliktdrivende Norge vil arbeide for at,klima*
doc_7308,442,442,er ogs<c3><a5> konfliktdrivende Norge vil arbeide for at,klimarelaterte,sikkerhetstrusler dr<c3><b8>ftes i Sikkerhetsr<c3><a5>det og at r<c3><a5>det l<c3><b8>pende,klima*
doc_7308,453,453,i Sikkerhetsr<c3><a5>det og at r<c3><a5>det l<c3><b8>pende vurderer hvordan,klimaendringer,kan utgj<c3><b8>re en risiko Vi ser ogs<c3><a5> frem,klima*
doc_7309,302,302,fredsdiplomati inkludere kvinner beskytte sivile eller fokusere p<c3><a5>,klima,og sikkerhet Politikere flest og norske medier vet,klima*
doc_7309,405,405,side i en konflikt eller aktivisme i et,klimarelatert,sp<c3><b8>rsm<c3><a5>l kan f<c3><a5> nasjonale konsekvenser innenfor helt andre,klima*
doc_7309,470,470,at vi inntar et tydelig standpunkt i et,klimasp<c3><b8>rsm<c3><a5>l,som bryter med et av de faste medlemmenes,klima*
doc_7310,361,361,utanriksministeren ikkje nemnde i innlegget sitt Kopla med,klimautvikling,og befolkningsvekst er matvaretryggleik ein viktig faktor for,klima*
doc_7311,498,498,at utenriksministeren s<c3><a5> tydelig legger vekt p<c3><a5> at,klima,er et sikkerhetssp<c3><b8>rsm<c3><a5>l S<c3><a5> blir det spennende <c3><a5>,klima*
doc_7311,531,531,Sikkerhetsr<c3><a5>det Det er jo ingen tvil om at,klimakrisen,vil v<c3><a6>re helt avgj<c3><b8>rende og en stor forutsetning,klima*
doc_7311,550,550,av sikkerhetspolitikken i <c3><a5>rene som kommer og at,klimakrisen,hvis den ikke stoppes vil utl<c3><b8>se nye konflikter,klima*
doc_7311,614,614,vi p<c3><a5> samme tid som vi snakker om,klimakrisens,problematiske effekt n<c3><a5>r det gjelder <c3><a5> skape nye,klima*
doc_7312,412,412,til <c3><a5> l<c3><b8>fte fram i denne debatten er,klima,Det er soleklart at det som kommer til,klima*
doc_7312,444,444,utfordringer i kampen mot fattigdom i verden er,klima,Hvis ikke vi f<c3><a5>r bukt med de store,klima*
doc_7312,453,453,Hvis ikke vi f<c3><a5>r bukt med de store,klimaendringene,som vi kan st<c3><a5> foran vil vi se,klima*
doc_7312,492,492,v<c3><a6>re ekstremt engasjert i <c3><a5> f<c3><a5> bukt med,klimautfordringene,N<c3><a5> f<c3><a5>r vi en <c2><ab> klimakeiser <c2><bb> i,klima*
doc_7312,498,498,bukt med klimautfordringene N<c3><a5> f<c3><a5>r vi en <c2><ab>,klimakeiser,<c2><bb> i USA <e2><80><93> en dramatisk endring fra,klima*
doc_7312,596,596,i Norge S<c3><a5> det <c3><a5> ta vare p<c3><a5>,klimaet,v<c3><a5>rt <e2><80><93> og det <c3><a5> ivareta det klassiske,klima*
doc_7312,641,641,prioriteringer og fra Venstres side vil kvinner og,klima,v<c3><a6>re de to k-ene som vi h<c3><a5>per st<c3><a5>r,klima*
doc_7313,538,538,Norges medlemskap i Sikkerhetsr<c3><a5>det Det er klart at,klima,og sikkerhet henger sammen alts<c3><a5> at konflikt og,klima*
doc_7313,547,547,og sikkerhet henger sammen alts<c3><a5> at konflikt og,klima,henger sammen og at Norge poengterer det som,klima*
doc_7314,244,244,denne typen overgrep ikke slutter N<c3><a5>r det gjelder,klima,og sikkerhet gjelder det <c3><a5> f<c3><a5> det opp,klima*
doc_7314,705,705,mener at det ofte er en konsekvens av,klimaendringer,som ogs<c3><a5> f<c3><a5>r store utslag for konfliktpotensialet Det,klima*
doc_7321,14,14,f<c3><a5> gods over p<c3><a5> bane det <c3><a5> bedre,klima,og milj<c3><b8> og det <c3><a5> bedre transportsikkerheten er,klima*
doc_7322,65,65,viktig dette er for trafikksikkerheit og milj<c3><b8> og,klimaeffekten,Sj<c3><b8>lv om me har hatt ein rekordstor auke,klima*
doc_7327,454,454,Norge inn i fornybaralderen p<c3><a5> veien mot et,kliman<c3><b8>ytralt,samfunn,klima*
doc_7331,418,418,vore d<c3><a5>rlege investeringar I tillegg har dei vore,klimafiendtlege,medf<c3><b8>rt store milj<c3><b8>inngrep og vore lite framtidsretta Eg,klima*
doc_7332,53,53,ganger mer enn regjeringen vil bruke totalt p<c3><a5>,klimatiltak,i neste <c3><a5>rs statsbudsjett Equinor har brukt skattebetalernes,klima*
doc_7332,111,111,feil av Milj<c3><b8>partiet De Gr<c3><b8>nne <c3><a5> blande inn,klimapolitikk,i denne debatten som isolert sett handler om,klima*
doc_7332,130,130,og mislykkede investeringer Men i denne saken henger,klima,og <c3><b8>konomi s<c3><a5> tett sammen fordi man har,klima*
doc_7332,142,142,tett sammen fordi man har tatt en enorm,klimarisiko,og samtidig en enorm finansiell risiko og mislyktes,klima*
doc_7332,232,232,forbruket av fossil energi blitt s<c3><a5> h<c3><b8>yt at,klimaendringene,antagelig ville blitt selvforsterkende Statseide selskaper kan ikke,klima*
doc_7332,404,404,skjer igjen Vi kan ikke vedde mot n<c3><b8>dvendig,klimaomstilling,klimarisiko og global energiomstilling Det m<c3><a5> inn i,klima*
doc_7332,405,405,igjen Vi kan ikke vedde mot n<c3><b8>dvendig klimaomstilling,klimarisiko,og global energiomstilling Det m<c3><a5> inn i eierdialogen,klima*
doc_7339,128,128,Norge inn i fornybaralderen p<c3><a5> veien mot et,kliman<c3><b8>ytralt,samfunn <c2><bb> Det kan ikkje lesast som noko,klima*
doc_7341,342,342,retning av strengere krav til b<c3><a5>de milj<c3><b8>messige forhold,klimamessige,forhold sosiale forhold godt styresett osv Det kan,klima*
doc_7359,488,488,Vi er <c3><a6>rlige med folk og sier at,klimaavgiftene,skal opp men at det skal kompenseres gjennom,klima*
doc_7360,45,45,og godt p<c3><a5> vei til <c3><a5> ha null,klimagassutslipp,Det er store og ul<c3><b8>ste oppgaver foran oss,klima*
doc_7360,99,99,for framtiden om lavere <c3><b8>konomiske forskjeller og lavere,klimagassutslipp,I SVs alternative budsjett foresl<c3><a5>r vi derfor lavere,klima*
doc_7360,421,421,ambisjoner for utbyggingen av velferden v<c3><a5>r og av,klimal<c3><b8>sninger,og da kan vi ikke frede h<c3><b8>yresidens skattekutt,klima*
doc_7361,42,42,bedrifter som sliter Samtidig er vi i en,klima,og naturkrise ogs<c3><a5> understreket den siste uken med,klima*
doc_7361,52,52,naturkrise ogs<c3><a5> understreket den siste uken med et,klimatoppm<c3><b8>te,i FN Selv om utslippene i <c3><a5>r g<c3><a5>r,klima*
doc_7361,124,124,har fra Venstres side gjennom mange <c3><a5>r prioritert,klima,og milj<c3><b8>tiltak i v<c3><a5>rt budsjettarbeid b<c3><a5>de i regjering,klima*
doc_7361,170,170,og det vil snart bli lagt fram en,klimaplan,for hvordan vi skal n<c3><a5> klimam<c3><a5>lene i Et,klima*
doc_7361,176,176,fram en klimaplan for hvordan vi skal n<c3><a5>,klimam<c3><a5>lene,i Et viktig virkemiddel for <c3><a5> oppn<c3><a5> resultater,klima*
doc_7361,328,328,lang tid Vi fortsetter arbeidet for <c3><a5> n<c3><a5>,klimam<c3><a5>lene,Vi utvider CO avgiften b<c3><a5>de med at den,klima*
doc_7361,540,540,representerer pst av verdens utslipp over hva slags,klimapolitikk,de ulike landene f<c3><b8>rer I l<c3><a5> Norge p<c3><a5>,klima*
doc_7362,126,126,Og der taler resultata for seg sj<c3><b8>lv <e2><80><93>,klimagassutsleppa,g<c3><a5>r ned og Noreg har hatt god vekst,klima*
doc_7363,391,391,som bor i byene P<c3><a5> denne m<c3><a5>ten med,klimaavgift,til fordeling <c3><b8>nsker vi <c3><a5> gj<c3><b8>re det enda,klima*
doc_7364,514,514,har for <c3><a5> s<c3><b8>rge for norske arbeidsplasser for,klimaavtrykk,og ogs<c3><a5> for helseeffekt R<c3><b8>dt vil gjeninnf<c3><b8>re en,klima*
doc_7365,315,315,hverdagen er normal igjen Vi ser at regjeringens,klimapolitikk,virker Klimautslippene er p<c3><a5> vei ned For at,klima*
doc_7365,317,317,normal igjen Vi ser at regjeringens klimapolitikk virker,Klimautslippene,er p<c3><a5> vei ned For at vi skal,klima*
doc_7365,333,333,skal n<c3><a5> m<c3><a5>lene om <c3><a5> redusere utslippene av,klimagasser,foresl<c3><a5>r vi bl.a at CO2-avgiften <c3><b8>kes med pst,klima*
doc_7370,7,7,Karin Andersen SV B<c3><a5>de koronakrisen og,klimakrisen,krever av oss at vi bruker pengene v<c3><a5>re,klima*
doc_7370,356,356,skal f<c3><a5> til flere ting Vi skal kutte,klimagassutslipp,vi skal tjene penger og vi skal skape,klima*
doc_7374,42,42,en krise i n<c3><a6>ringslivet vi har ogs<c3><a5> en,klima,og naturkrise I Senterpartiets alternative budsjett kutter man,klima*
doc_7374,55,55,alternative budsjett kutter man i mange av de,klimatiltakene,som foresl<c3><a5>s enten det er CO avgiften for,klima*
doc_7375,46,46,til to ting Det handler om <c3><a5> kutte,klimagassutslipp,Det er klimagassutslipp ogs<c3><a5> fra fritidsb<c3><a5>tbruk og skal,klima*
doc_7375,49,49,Det handler om <c3><a5> kutte klimagassutslipp Det er,klimagassutslipp,ogs<c3><a5> fra fritidsb<c3><a5>tbruk og skal vi n<c3><a5> m<c3><a5>lene,klima*
doc_7375,64,64,n<c3><a5> m<c3><a5>lene Norge har satt seg viser b<c3><a5>de,Klimakur,og SVs klimabudsjett at utslippene m<c3><a5> kuttes ogs<c3><a5>,klima*
doc_7375,67,67,har satt seg viser b<c3><a5>de Klimakur og SVs,klimabudsjett,at utslippene m<c3><a5> kuttes ogs<c3><a5> der Den andre,klima*
doc_7376,55,55,bader i palmeolje n<c3><a5>r vi har n<c3><a5>dd v<c3><a5>re,klimam<c3><a5>l,Da blir mitt sp<c3><b8>rsm<c3><a5>l Er representanten enig i,klima*
doc_7377,67,67,den vil fort forhindre utrullingen av helt n<c3><b8>dvendige,klimal<c3><b8>sninger,i Norge som vi trenger for <c3><a5> kutte,klima*
doc_7377,76,76,i Norge som vi trenger for <c3><a5> kutte,klimagassutslippene,Igjen kan jeg henvise til det sv<c3><a6>rt gode,klima*
doc_7377,85,85,Igjen kan jeg henvise til det sv<c3><a6>rt gode,klimabudsjettet,vi har lagt fram her og som henger,klima*
doc_7377,97,97,fram her og som henger i hop med,Klimakur-utredningen,som viser at vi trenger biodrivstoff for <c3><a5>,klima*
